date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|threadact|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
25/09/18|13:19:59|100798|890088|207113757|99.95|261783|1068873|4876215|94.68|269359753|9000536|6489196|37516663|550849|146374|130148|155384|1041|0|0|0|0|0|0|0|0|0|0|5075.14|2840.64|1189|3567|4097|637|442718217|0|0|21|204260|488412|4478|91049|18460|40020|26478|336|350|P-1|62|256|423631|3110|136.22|6:53|1023947|369111|246|0.02|L-2|7|256|1226507|92927|2980|13.2|31.2|OLDRSAM|1225108|183033200|305000|3564|11537555456|2722445|94341|0|422|43|7|64092|0|19413510|19550724|1|17|100000|0|117.59|59.40|176.99|109.45|43.19|152.64|1004.37|554.47|1558.84|865.52|436.31|1301.83|866.54|468.45|1334.99|868.38|432.31|1300.69|1008.91|531.18|1540.09|21.82|11.49|33.31|14.25|11.45|25.70|9.58|9.69|19.27|9.13|9.86|18.99|6.97|7.68|14.65|7.40|8.18|15.58|6.45|7.25|13.70|6.93|7.83|14.76|7.18|7.58|14.76|6.40|7.60|14.00|
25/09/18|13:20:54|100798|890088|207156072|99.95|262232|1070582|4877287|94.67|269425913|9003584|6490234|37524589|550911|146403|130152|155397|1041|0|0|0|0|0|0|0|0|0|0|5076.23|2841.08|1190|3570|4097|637|442852662|0|0|21|204295|488528|4478|91049|18460|40020|26478|335|349|P-2|0|256|424454|3114|136.31|6:53|1023947|369934|148|0.01|L-1|0|256|1226799|92948|2982|13.2|31.2|OLDRSAM|1225399|183057392|305000|3585|11537555456|2723481|93305|0|421|43|7|64098|0|19417901|19555145|1|18|100000|0|117.63|59.41|177.04|109.46|43.19|152.65|1004.47|554.52|1558.99|865.70|436.42|1302.12|866.95|468.54|1335.49|868.48|432.36|1300.84|1009.14|531.24|1540.38|21.82|11.50|33.32|14.25|11.45|25.70|9.58|9.69|19.27|9.13|9.87|19.00|6.97|7.68|14.65|7.40|8.18|15.58|6.45|7.25|13.70|6.93|7.83|14.76|7.18|7.58|14.76|6.40|7.60|14.00|
25/09/18|13:21:49|100798|890088|207193131|99.95|262232|1070582|4878382|94.67|269483211|9005743|6491015|37531963|550964|146416|130152|155404|1041|0|0|0|0|0|0|0|0|0|0|5077.30|2841.49|1190|3570|4097|637|442986067|0|0|21|204350|488661|4478|91049|18460|40020|26478|336|350|P-2|76|256|424454|3114|136.31|6:53|1023947|369934|224|0.02|L-1|2|256|1226863|92948|2982|13.2|31.2|OLDRSAM|1225463|183062812|305000|3585|11537555456|2723599|93187|0|422|43|7|64106|0|19421961|19559233|1|18|100000|0|117.64|59.42|177.06|109.48|43.20|152.68|1004.57|554.58|1559.15|865.89|436.52|1302.41|867.31|468.61|1335.92|868.58|432.41|1300.99|1009.38|531.31|1540.69|21.82|11.50|33.32|14.25|11.45|25.70|9.58|9.69|19.27|9.13|9.87|19.00|6.98|7.68|14.66|7.40|8.18|15.58|6.45|7.25|13.70|6.94|7.84|14.78|7.18|7.58|14.76|6.40|7.60|14.00|
25/09/18|13:22:45|100798|890088|207227647|99.95|262232|1070582|4878904|94.68|269532701|9007400|6491742|37538108|550989|146425|130152|155409|1041|0|0|0|0|0|0|0|0|0|0|5078.12|2841.87|1190|3570|4097|637|443069748|0|0|21|204377|488736|4478|91049|18460|40020|26478|337|351|P-2|76|256|424454|3114|136.31|6:53|1023947|369934|224|0.02|L-1|3|256|1226883|92948|2982|13.2|31.2|OLDRSAM|1225483|183064772|305000|3585|11537555456|2723288|93498|0|423|43|7|64116|0|19425498|19562795|1|17|100000|0|117.65|59.42|177.07|109.49|43.20|152.69|1004.66|554.62|1559.28|866.10|436.62|1302.72|867.50|468.66|1336.16|868.73|432.49|1301.22|1009.53|531.38|1540.91|21.83|11.50|33.33|14.25|11.45|25.70|9.58|9.69|19.27|9.13|9.87|19.00|6.98|7.68|14.66|7.40|8.18|15.58|6.45|7.25|13.70|6.94|7.84|14.78|7.18|7.58|14.76|6.40|7.60|14.00|
25/09/18|13:23:40|100798|890088|207261676|99.95|262232|1070582|4879444|94.68|269582893|9009082|6492412|37544105|551013|146435|130152|155415|1041|0|0|0|0|0|0|0|0|0|0|5078.97|2842.32|1190|3570|4097|637|443160900|0|0|21|204404|488824|4478|91049|18460|40020|26478|336|351|P-2|76|256|424454|3114|136.31|6:53|1023947|369934|224|0.02|L-1|5|256|1226907|92948|2982|13.2|31.2|OLDRSAM|1225507|183067124|305000|3585|11537555456|2723367|93419|0|422|43|7|64122|0|19429052|19566376|1|17|100000|0|117.66|59.43|177.09|109.50|43.21|152.71|1004.74|554.67|1559.41|866.29|436.72|1303.01|867.71|468.74|1336.45|868.81|432.55|1301.36|1009.76|531.48|1541.24|21.83|11.50|33.33|14.26|11.45|25.71|9.58|9.70|19.28|9.13|9.87|19.00|6.98|7.68|14.66|7.40|8.18|15.58|6.46|7.25|13.71|6.94|7.84|14.78|7.18|7.58|14.76|6.40|7.61|14.01|
25/09/18|13:24:36|100798|890088|207318101|99.95|262232|1070582|4879551|94.68|269656243|9010885|6493148|37555444|551027|146455|130152|155432|1041|0|0|0|0|0|0|0|0|0|0|5079.83|2842.73|1190|3570|4097|637|443268637|0|0|21|204411|488894|4478|91049|18460|40020|26478|335|350|P-2|136|256|424454|3114|136.31|6:53|1023947|369934|284|0.03|L-1|11|256|1227033|92948|2982|13.2|31.2|OLDRSAM|1225633|183078808|305000|3585|11537555456|2723371|93415|0|421|43|7|64127|0|19432715|19570080|1|15|100000|0|117.67|59.43|177.10|109.51|43.21|152.72|1004.82|554.72|1559.54|866.50|436.83|1303.33|867.93|468.82|1336.75|868.92|432.61|1301.53|1009.96|531.55|1541.51|21.83|11.50|33.33|14.26|11.45|25.71|9.58|9.70|19.28|9.13|9.87|19.00|6.98|7.68|14.66|7.40|8.18|15.58|6.46|7.25|13.71|6.94|7.84|14.78|7.18|7.59|14.77|6.40|7.61|14.01|
25/09/18|13:25:31|100799|890096|207353169|99.95|262232|1070582|4879596|94.68|269707468|9012518|6493743|37562348|551032|146472|130152|155446|1041|0|0|0|0|0|0|0|0|0|0|5080.72|2843.14|1190|3570|4097|637|443318417|0|0|21|204413|488947|4478|91049|18460|40020|26478|335|350|P-2|144|256|424454|3114|136.31|6:53|1023947|369934|292|0.03|L-1|14|256|1227103|92948|2982|13.2|31.2|OLDRSAM|1225703|183086000|305000|3585|11537555456|2723512|93274|0|421|43|7|64136|0|19436265|19573662|1|15|100000|0|117.69|59.44|177.13|109.52|43.22|152.74|1004.92|554.77|1559.69|866.70|436.94|1303.64|868.07|468.89|1336.96|869.02|432.67|1301.69|1010.24|531.64|1541.88|21.84|11.50|33.34|14.26|11.45|25.71|9.58|9.70|19.28|9.13|9.87|19.00|6.98|7.68|14.66|7.40|8.18|15.58|6.46|7.25|13.71|6.94|7.84|14.78|7.18|7.59|14.77|6.40|7.61|14.01|
25/09/18|13:26:27|100802|890102|207398015|99.95|262521|1072151|4881016|94.67|269775531|9015789|6494887|37571369|551164|146499|130170|155480|1041|0|0|0|0|0|0|0|0|0|0|5081.77|2843.57|1191|3573|4097|637|443453853|0|0|21|204452|489046|4478|91049|18460|40020|26478|336|350|P-2|96|256|425463|3119|136.41|6:53|1023947|370943|678|0.07|L-3|30|256|1227883|92964|2984|13.2|31.2|OLDRSAM|1226482|183147208|305000|3601|11537555456|2724605|92181|0|422|43|7|64143|0|19440697|19578129|1|17|100000|0|117.73|59.45|177.18|109.53|43.22|152.75|1005.00|554.82|1559.82|866.88|437.05|1303.93|868.36|468.96|1337.32|869.13|432.72|1301.85|1010.56|531.75|1542.31|21.84|11.50|33.34|14.26|11.46|25.72|9.58|9.70|19.28|9.13|9.87|19.00|6.98|7.68|14.66|7.41|8.18|15.59|6.46|7.26|13.72|6.94|7.84|14.78|7.18|7.59|14.77|6.40|7.61|14.01|
25/09/18|13:27:22|100802|890102|207433361|99.95|262521|1072151|4882054|94.67|269827683|9017627|6495662|37578103|551212|146509|130170|155486|1041|0|0|0|0|0|0|0|0|0|0|5082.71|2844.02|1191|3573|4097|637|443545515|0|0|21|204504|489154|4478|91049|18460|40020|26478|337|351|P-2|96|256|425463|3119|136.41|6:53|1023947|370943|678|0.07|L-3|31|256|1227907|92964|2984|13.2|31.2|OLDRSAM|1226506|183149560|305000|3601|11537555456|2724645|92141|0|423|43|7|64153|0|19444431|19581890|1|17|100000|0|117.74|59.45|177.19|109.54|43.23|152.77|1005.11|554.88|1559.99|867.10|437.15|1304.25|868.49|469.02|1337.51|869.23|432.79|1302.02|1010.90|531.86|1542.76|21.84|11.51|33.35|14.26|11.46|25.72|9.58|9.70|19.28|9.14|9.87|19.01|6.98|7.69|14.67|7.41|8.18|15.59|6.46|7.26|13.72|6.94|7.84|14.78|7.18|7.59|14.77|6.40|7.61|14.01|
25/09/18|13:28:18|100803|890110|207478750|99.95|262521|1072151|4883746|94.67|269894751|9019759|6496578|37587150|551320|146536|130170|155494|1041|0|0|0|0|0|0|0|0|0|0|5083.68|2844.48|1191|3573|4097|637|443638413|0|0|21|204575|489281|4478|91049|18460|40020|26478|338|352|P-2|182|256|425463|3119|136.41|6:53|1023947|370943|764|0.07|L-3|41|256|1228169|92964|2984|13.2|31.2|OLDRSAM|1226768|183170380|305000|3601|11537555456|2724730|92056|0|424|43|7|64162|0|19448426|19585930|1|18|100000|0|117.75|59.46|177.21|109.56|43.24|152.80|1005.32|555.00|1560.32|867.36|437.24|1304.60|868.61|469.08|1337.69|869.34|432.86|1302.20|1011.14|531.93|1543.07|21.84|11.51|33.35|14.26|11.46|25.72|9.58|9.70|19.28|9.14|9.87|19.01|6.98|7.69|14.67|7.41|8.18|15.59|6.46|7.26|13.72|6.94|7.84|14.78|7.18|7.59|14.77|6.40|7.61|14.01|
25/09/18|13:29:13|100803|890110|207516595|99.95|262521|1072151|4884894|94.68|269952985|9021905|6497357|37594425|551381|146552|130170|155502|1041|0|0|0|0|0|0|0|0|0|0|5084.79|2844.89|1191|3573|4097|637|443772718|0|0|21|204629|489400|4478|91049|18460|40020|26478|336|350|P-2|196|256|425463|3119|136.41|6:53|1023947|370943|778|0.08|L-3|46|256|1228279|92964|2984|13.2|31.2|OLDRSAM|1226878|183180524|305000|3601|11537555456|2724697|92089|0|422|43|7|64167|0|19452531|19590068|1|18|100000|0|117.76|59.47|177.23|109.57|43.24|152.81|1005.52|555.10|1560.62|867.64|437.33|1304.97|868.77|469.13|1337.90|869.45|432.92|1302.37|1011.40|532.01|1543.41|21.84|11.51|33.35|14.26|11.46|25.72|9.58|9.70|19.28|9.14|9.87|19.01|6.98|7.69|14.67|7.41|8.18|15.59|6.46|7.26|13.72|6.94|7.84|14.78|7.19|7.59|14.78|6.41|7.61|14.02|
25/09/18|13:30:09|100803|890110|207577600|99.95|262521|1072151|4885434|94.68|270033947|9023830|6498195|37602857|551405|146562|130170|155508|1041|0|0|0|0|0|0|0|0|0|0|5085.78|2845.34|1191|3573|4097|637|443929191|0|0|21|204656|489570|4478|91049|18460|40020|26478|335|349|P-2|196|256|425463|3119|136.41|6:53|1023947|370943|778|0.08|L-3|47|256|1228303|92964|2984|13.2|31.2|OLDRSAM|1226902|183182876|305000|3601|11537555456|2724760|92026|0|421|43|7|64180|0|19456635|19594283|1|18|100000|0|117.78|59.48|177.26|109.59|43.25|152.84|1005.75|555.19|1560.94|867.81|437.40|1305.21|868.97|469.21|1338.18|869.55|432.98|1302.53|1011.61|532.10|1543.71|21.84|11.51|33.35|14.26|11.46|25.72|9.59|9.70|19.29|9.14|9.87|19.01|6.99|7.69|14.68|7.41|8.18|15.59|6.46|7.26|13.72|6.94|7.84|14.78|7.19|7.59|14.78|6.41|7.61|14.02|
25/09/18|13:31:04|100806|890116|207617275|99.95|263230|1074399|4886391|94.66|270091278|9025763|6498938|37610315|551439|146569|130170|155514|1041|0|0|0|0|0|0|0|0|0|0|5086.81|2845.79|1192|3576|4097|637|444032104|0|0|21|204685|489670|4478|91049|18460|40020|26478|336|348|P-1|68|256|426279|3123|136.50|6:53|1023947|371759|312|0.03|L-2|1|256|1228360|93014|2986|13.2|31.2|OLDRSAM|1226958|183187528|305000|3651|11537555456|2724251|92535|0|422|43|7|64191|0|19460607|19598286|1|17|100000|0|117.79|59.49|177.28|109.64|43.26|152.90|1005.98|555.29|1561.27|868.03|437.48|1305.51|869.06|469.26|1338.32|869.65|433.03|1302.68|1011.91|532.19|1544.10|21.85|11.51|33.36|14.26|11.46|25.72|9.59|9.70|19.29|9.14|9.87|19.01|6.99|7.69|14.68|7.41|8.19|15.60|6.46|7.26|13.72|6.94|7.85|14.79|7.19|7.59|14.78|6.41|7.61|14.02|
25/09/18|13:32:00|100806|890116|207651346|99.95|263230|1074399|4886930|94.66|270142826|9027526|6499624|37617180|551463|146578|130170|155519|1041|0|0|0|0|0|0|0|0|0|0|5087.68|2846.23|1192|3576|4097|637|444121145|0|0|21|204712|489773|4478|91049|18460|40020|26478|335|347|P-1|68|256|426279|3123|136.50|6:53|1023947|371759|312|0.03|L-2|2|256|1228384|93014|2986|13.2|31.2|OLDRSAM|1226982|183189880|305000|3651|11537555456|2724209|92577|0|420|43|7|64198|0|19464311|19602020|1|18|100000|0|117.80|59.49|177.29|109.65|43.26|152.91|1006.15|555.39|1561.54|868.23|437.56|1305.79|869.21|469.33|1338.54|869.75|433.08|1302.83|1012.13|532.27|1544.40|21.85|11.51|33.36|14.27|11.46|25.73|9.59|9.70|19.29|9.14|9.87|19.01|6.99|7.69|14.68|7.41|8.19|15.60|6.46|7.26|13.72|6.94|7.85|14.79|7.19|7.59|14.78|6.41|7.61|14.02|
25/09/18|13:32:55|100806|890116|207702637|99.95|263230|1074399|4888069|94.66|270217901|9030015|6500616|37627257|551517|146598|130170|155537|1041|0|0|0|0|0|0|0|0|0|0|5088.78|2846.68|1192|3576|4097|637|444307957|0|0|21|204766|489906|4675|91049|18460|40020|26478|337|349|P-1|124|256|426279|3123|136.50|6:53|1023947|371759|368|0.04|L-2|7|256|1228502|93014|2986|13.2|31.2|OLDRSAM|1227100|183199744|305000|3651|11537555456|2724359|92427|0|423|43|7|64214|0|19468623|19606375|1|18|100000|0|117.82|59.50|177.32|109.66|43.27|152.93|1006.29|555.46|1561.75|868.47|437.65|1306.12|869.39|469.39|1338.78|869.93|433.16|1303.09|1012.44|532.35|1544.79|21.85|11.51|33.36|14.27|11.46|25.73|9.59|9.70|19.29|9.15|9.88|19.03|6.99|7.69|14.68|7.41|8.19|15.60|6.46|7.26|13.72|6.94|7.85|14.79|7.19|7.60|14.79|6.41|7.61|14.02|
25/09/18|13:33:51|100806|890116|207739141|99.95|263230|1074399|4888914|94.67|270272550|9031931|6501357|37634778|551666|146608|130170|155543|1041|0|0|0|0|0|0|0|0|0|0|5089.75|2847.11|1192|3576|4097|637|444440801|0|0|21|204797|490019|4675|91049|18460|40020|26478|334|347|P-1|124|256|426279|3123|136.50|6:53|1023947|371759|368|0.04|L-2|8|256|1228526|93014|2986|13.2|31.2|OLDRSAM|1227124|183202096|305000|3651|11537555456|2724222|92564|0|420|43|7|64228|0|19472517|19610304|1|18|100000|0|117.84|59.50|177.34|109.68|43.27|152.95|1006.46|555.55|1562.01|868.65|437.72|1306.37|869.54|469.45|1338.99|870.12|433.25|1303.37|1012.64|532.42|1545.06|21.85|11.52|33.37|14.27|11.46|25.73|9.59|9.70|19.29|9.15|9.88|19.03|6.99|7.69|14.68|7.41|8.19|15.60|6.46|7.27|13.73|6.95|7.85|14.80|7.19|7.60|14.79|6.41|7.62|14.03|
25/09/18|13:34:46|100806|890116|207773268|99.95|263230|1074399|4888968|94.67|270320938|9033507|6501992|37640958|551672|146625|130170|155558|1041|0|0|0|0|0|0|0|0|0|0|5090.57|2847.51|1192|3576|4097|637|444523728|0|0|21|204799|490063|4675|91049|18460|40020|26478|335|349|P-1|166|256|426279|3123|136.50|6:53|1023947|371759|410|0.04|L-2|13|256|1228605|93014|2986|13.2|31.2|OLDRSAM|1227203|183210240|305000|3651|11537555456|2724312|92474|0|421|43|7|64234|0|19475945|19613756|1|15|100000|0|117.84|59.51|177.35|109.69|43.28|152.97|1006.66|555.67|1562.33|868.80|437.79|1306.59|869.64|469.49|1339.13|870.34|433.32|1303.66|1012.76|532.48|1545.24|21.85|11.52|33.37|14.27|11.46|25.73|9.59|9.70|19.29|9.15|9.88|19.03|6.99|7.69|14.68|7.42|8.19|15.61|6.46|7.27|13.73|6.95|7.85|14.80|7.19|7.60|14.79|6.41|7.62|14.03|
25/09/18|13:35:42|100806|890116|207809961|99.95|263563|1075639|4889940|94.66|270374742|9035424|6502735|37647550|551725|146651|130170|155575|1041|0|0|0|0|0|0|0|0|0|0|5091.47|2847.92|1193|3579|4097|637|444575827|0|0|22|204832|490168|4675|91049|18460|40020|26478|335|348|P-1|0|256|426864|3126|136.55|6:53|1023947|372344|94|0.01|L-1|0|256|1228777|93036|2988|13.2|31.1|OLDRSAM|1227374|183224996|305000|3673|11537555456|2724289|92497|0|421|43|7|64241|0|19479773|19617620|1|18|100000|0|117.86|59.51|177.37|109.72|43.29|153.01|1006.74|555.73|1562.47|868.98|437.86|1306.84|869.74|469.54|1339.28|870.56|433.43|1303.99|1012.98|532.56|1545.54|21.85|11.52|33.37|14.27|11.46|25.73|9.60|9.70|19.30|9.15|9.88|19.03|6.99|7.70|14.69|7.42|8.19|15.61|6.46|7.27|13.73|6.95|7.85|14.80|7.19|7.60|14.79|6.41|7.62|14.03|
25/09/18|13:36:37|100806|890116|207845545|99.95|263563|1075639|4889964|94.66|270425025|9036941|6503315|37654137|551726|146660|130170|155580|1041|0|0|0|0|0|0|0|0|0|0|5092.32|2848.32|1193|3579|4097|637|444660175|0|0|22|204834|490205|4675|91049|18460|40020|26478|335|349|P-1|0|256|426864|3126|136.55|6:53|1023947|372344|94|0.01|L-1|1|256|1228797|93036|2988|13.2|31.1|OLDRSAM|1227394|183226956|305000|3673|11537555456|2724295|92491|0|421|43|7|64246|0|19483012|19620883|1|17|100000|0|117.87|59.52|177.39|109.73|43.29|153.02|1006.83|555.79|1562.62|869.18|437.93|1307.11|869.82|469.59|1339.41|870.78|433.51|1304.29|1013.19|532.66|1545.85|21.86|11.52|33.38|14.27|11.46|25.73|9.60|9.70|19.30|9.15|9.88|19.03|6.99|7.70|14.69|7.42|8.19|15.61|6.47|7.27|13.74|6.95|7.85|14.80|7.19|7.60|14.79|6.41|7.62|14.03|
25/09/18|13:37:33|100806|890116|207901402|99.95|263563|1075639|4890970|94.66|270496351|9038766|6504201|37666291|551774|146670|130170|155586|1041|0|0|0|0|0|0|0|0|0|0|5093.22|2848.69|1193|3579|4097|637|444730033|0|0|22|204884|490299|4675|91049|18460|40020|26478|337|350|P-1|0|256|426864|3126|136.55|6:53|1023947|372344|94|0.01|L-1|2|256|1228821|93036|2988|13.2|31.1|OLDRSAM|1227418|183229308|305000|3673|11537555456|2724369|92417|0|423|43|7|64266|0|19486690|19624611|1|17|100000|0|117.88|59.52|177.40|109.74|43.30|153.04|1006.94|555.84|1562.78|869.31|438.01|1307.32|869.95|469.63|1339.58|870.94|433.59|1304.53|1013.48|532.75|1546.23|21.86|11.52|33.38|14.28|11.46|25.74|9.60|9.70|19.30|9.15|9.88|19.03|6.99|7.70|14.69|7.42|8.19|15.61|6.47|7.27|13.74|6.95|7.85|14.80|7.20|7.60|14.80|6.41|7.62|14.03|
25/09/18|13:38:28|100806|890116|207940113|99.95|263563|1075639|4891478|94.66|270550372|9040506|6505012|37674358|551798|146680|130170|155592|1041|0|0|0|0|0|0|0|0|0|0|5094.13|2849.15|1193|3579|4097|637|444816289|0|0|22|204909|490382|4675|91049|18460|40020|26478|335|349|P-1|0|256|426864|3126|136.55|6:53|1023947|372344|94|0.01|L-1|3|256|1228845|93036|2988|13.2|31.1|OLDRSAM|1227442|183231980|305000|3673|11537555456|2724277|92509|0|421|43|7|64300|0|19490479|19628444|1|18|100000|0|117.90|59.53|177.43|109.76|43.31|153.07|1007.04|555.90|1562.94|869.41|438.07|1307.48|870.03|469.68|1339.71|871.13|433.67|1304.80|1013.85|532.87|1546.72|21.86|11.52|33.38|14.28|11.47|25.75|9.60|9.71|19.31|9.15|9.88|19.03|6.99|7.70|14.69|7.42|8.20|15.62|6.47|7.27|13.74|6.95|7.85|14.80|7.20|7.60|14.80|6.42|7.62|14.04|
25/09/18|13:39:23|100816|890136|207983827|99.95|263563|1075639|4892967|94.66|270607930|9042258|6505997|37682500|551869|146690|130170|155598|1041|0|0|0|0|0|0|0|0|0|0|5094.97|2849.54|1193|3579|4099|637|444878216|0|0|22|204982|490516|4684|91051|18460|40020|26485|336|350|P-1|0|256|426864|3126|136.55|6:53|1023947|372344|94|0.01|L-1|4|256|1228869|93036|2988|13.2|31.1|OLDRSAM|1227466|183234332|305000|3673|11537555456|2724292|92494|0|422|43|7|64318|0|19494157|19632172|1|17|100000|0|117.92|59.54|177.46|109.78|43.31|153.09|1007.13|555.95|1563.08|869.49|438.13|1307.62|870.10|469.73|1339.83|871.34|433.74|1305.08|1014.17|532.98|1547.15|21.86|11.52|33.38|14.28|11.47|25.75|9.60|9.71|19.31|9.15|9.88|19.03|6.99|7.70|14.69|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.85|14.81|7.20|7.60|14.80|6.42|7.62|14.04|
25/09/18|13:40:19|100816|890136|208026973|99.95|263563|1075639|4893527|94.66|270669803|9044061|6506754|37689772|551897|146705|130170|155611|1041|0|0|0|0|0|0|0|0|0|0|5095.82|2849.94|1193|3579|4099|637|444975068|0|0|22|205008|490590|4880|91051|18460|40020|26485|337|351|P-1|78|256|426864|3126|136.55|6:53|1023947|372344|172|0.02|L-1|8|256|1228955|93036|2988|13.2|31.1|OLDRSAM|1227552|183241944|305000|3673|11537555456|2724361|92425|0|423|43|7|64328|0|19497707|19635754|1|18|100000|0|117.93|59.55|177.48|109.79|43.32|153.11|1007.21|556.02|1563.23|869.58|438.19|1307.77|870.19|469.78|1339.97|871.52|433.82|1305.34|1014.52|533.08|1547.60|21.87|11.52|33.39|14.28|11.47|25.75|9.60|9.71|19.31|9.16|9.88|19.04|7.00|7.70|14.70|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.85|14.81|7.20|7.60|14.80|6.42|7.62|14.04|
25/09/18|13:41:14|100817|890138|208059507|99.95|263770|1076374|4894194|94.66|270717040|9045637|6507391|37695777|551923|146715|130170|155619|1041|0|0|0|0|0|0|0|0|0|0|5096.66|2850.33|1194|3582|4099|637|445020733|0|0|22|205033|490652|4880|91051|18460|40020|26485|337|351|P-1|12|256|427207|3129|136.53|6:53|1023947|372687|64|0.01|L-3|1|256|1229002|93047|2990|13.2|31.1|OLDRSAM|1227598|183246356|305000|3684|11537555456|2724465|92321|0|423|43|7|64336|0|19501264|19639340|1|18|100000|0|117.94|59.55|177.49|109.81|43.32|153.13|1007.30|556.07|1563.37|869.70|438.24|1307.94|870.33|469.84|1340.17|871.67|433.90|1305.57|1014.81|533.18|1547.99|21.87|11.52|33.39|14.28|11.47|25.75|9.61|9.71|19.32|9.16|9.88|19.04|7.00|7.70|14.70|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.85|14.81|7.20|7.60|14.80|6.42|7.63|14.05|
25/09/18|13:42:10|100818|890146|208098147|99.95|263770|1076374|4895246|94.66|270773176|9047568|6508204|37703103|551978|146728|130170|155627|1041|0|0|0|0|0|0|0|0|0|0|5097.49|2850.75|1194|3582|4099|637|445091047|0|0|22|205083|490755|4880|91051|18460|40020|26485|336|351|P-1|90|256|427207|3129|136.53|6:53|1023947|372687|142|0.01|L-3|4|256|1229073|93047|2990|13.2|31.1|OLDRSAM|1227669|183252244|305000|3684|11537555456|2724503|92283|0|421|43|7|64346|0|19504895|19643001|1|17|100000|0|117.95|59.56|177.51|109.82|43.33|153.15|1007.37|556.11|1563.48|869.79|438.29|1308.08|870.51|469.91|1340.42|871.91|433.98|1305.89|1015.06|533.29|1548.35|21.87|11.53|33.40|14.28|11.47|25.75|9.61|9.71|19.32|9.16|9.88|19.04|7.00|7.70|14.70|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.86|14.82|7.20|7.61|14.81|6.42|7.63|14.05|
25/09/18|13:43:05|100818|890146|208133370|99.95|263770|1076374|4895749|94.66|270823983|9049239|6508878|37709900|552002|146733|130170|155632|1041|0|0|0|0|0|0|0|0|0|0|5098.42|2851.10|1194|3582|4099|637|445156954|0|0|22|205108|490825|4880|91051|18460|40020|26485|337|351|P-1|90|256|427207|3129|136.53|6:53|1023947|372687|142|0.01|L-3|5|256|1229093|93047|2990|13.2|31.1|OLDRSAM|1227689|183254204|305000|3684|11537555456|2724071|92715|0|423|43|7|64357|0|19508475|19646612|1|18|100000|0|117.97|59.56|177.53|109.83|43.33|153.16|1007.47|556.16|1563.63|869.99|438.34|1308.33|870.60|469.96|1340.56|872.12|434.04|1306.16|1015.30|533.40|1548.70|21.87|11.53|33.40|14.28|11.47|25.75|9.61|9.71|19.32|9.16|9.88|19.04|7.00|7.70|14.70|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.86|14.82|7.20|7.61|14.81|6.42|7.63|14.05|
25/09/18|13:44:01|100818|890146|208175520|99.95|263770|1076374|4896761|94.66|270884917|9051135|6509692|37717911|552051|146744|130170|155640|1041|0|0|0|0|0|0|0|0|0|0|5099.29|2851.53|1194|3582|4099|637|445246195|0|0|22|205158|490931|4883|91051|18460|40020|26485|337|351|P-1|94|256|427207|3129|136.53|6:53|1023947|372687|146|0.01|L-3|6|256|1229128|93047|2990|13.2|31.1|OLDRSAM|1227724|183257712|305000|3684|11537555456|2723509|93277|0|423|43|7|64368|0|19512199|19650374|1|18|100000|0|117.98|59.57|177.55|109.84|43.34|153.18|1007.62|556.21|1563.83|870.18|438.42|1308.60|870.71|470.02|1340.73|872.28|434.10|1306.38|1015.55|533.53|1549.08|21.87|11.53|33.40|14.28|11.47|25.75|9.61|9.71|19.32|9.16|9.88|19.04|7.00|7.70|14.70|7.42|8.20|15.62|6.47|7.27|13.74|6.96|7.86|14.82|7.20|7.61|14.81|6.42|7.63|14.05|
