date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|threadact|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
25/09/18|13:57:12|1357907198|3237511872|181620444689|99.25|110005123|414880163|2081921751|94.74|173576300853|796847011|380892686|30769818712|297228413|177169096|104985787|244407004|19126510|0|0|0|0|0|0|0|0|0|0|861308.96|149369.93|1227|3960|2968165|5986509|315362142821|0|0|5685|32867115|40353106|262068677|242836604|983284427|41|1238679527|555|574|P-2|74|256|65774319|313618|209.73|3:53|1023947|291479|33247|3.25|L-1|160|256|2727510798|118349330|596452|23.0|198.4|OLDRSAM|2727507055|238486841936|315000|4672|21710839808|3927495|1373003|0|640|43|9|412016|0|1797237256|-2107107618|1|40|100000|0|63619.97|11157.76|74777.73|44323.52|8081.33|52404.85|98659.65|25584.71|124244.36|94717.42|21819.63|116537.05|93132.69|22205.90|115338.59|95982.51|24267.97|120250.48|91959.45|22315.63|114275.08|28865.81|2063.64|30929.45|22962.44|1501.20|24463.64|17681.92|1087.39|18769.31|13696.92|786.58|14483.50|11388.55|606.82|11995.37|10074.95|500.49|10575.44|9343.35|447.98|9791.33|9117.92|425.16|9543.08|8986.85|411.40|9398.25|8964.46|408.04|9372.50|
25/09/18|13:58:07|1358471381|3238691812|181662249295|99.25|110019607|414933898|2082137476|94.74|173615481787|796898013|380937325|30778860856|297252897|177195400|104997707|244450738|19126511|0|0|0|0|0|0|0|0|0|0|861459.47|149397.66|1227|3960|2968728|5987233|315418915585|0|0|5685|32869973|40357440|262093375|242840048|983775818|41|1239194177|555|578|P-2|98|256|65786067|313667|209.73|3:53|1023947|302981|44773|4.37|L-2|196|256|2727840857|118363031|596521|23.0|198.4|OLDRSAM|2727837114|238514156504|315000|2861|21710839808|3923189|1377309|1|641|43|10|412029|0|1797479825|-2106840371|1|41|100000|0|63631.20|11160.75|74791.95|44332.61|8083.87|52416.48|98670.41|25587.76|124258.17|94726.35|21822.24|116548.59|93151.06|22213.20|115364.26|95994.01|24272.24|120266.25|91967.66|22317.82|114285.48|28876.08|2064.23|30940.31|22969.72|1501.61|24471.33|17689.26|1087.63|18776.89|13700.71|786.74|14487.45|11391.63|606.93|11998.56|10078.45|500.60|10579.05|9345.99|448.04|9794.03|9119.29|425.22|9544.51|8988.32|411.47|9399.79|8967.21|408.12|9375.33|
25/09/18|13:59:03|1359125082|3240044208|181704822932|99.25|110035927|414994126|2082336091|94.74|173655727131|796940191|380977914|30786698459|297276228|177219041|105008953|244489416|19126511|0|0|0|0|0|0|0|0|0|0|861623.86|149434.24|1227|3960|2969505|5987948|315481492957|0|0|5685|32873872|40361947|262215328|242859676|984242172|41|1239788679|555|587|P-1|142|256|65802588|313733|209.74|3:53|1023947|320338|62174|6.07|L-2|60|256|2728170473|118376738|596590|23.0|198.4|OLDRSAM|2728166730|238541807680|315000|1568|21710839808|3926168|1374330|2|640|43|8|412042|0|1797734334|-2106499604|1|44|100000|0|63643.10|11164.61|74807.71|44342.73|8087.33|52430.06|98681.04|25591.68|124272.72|94735.46|21825.59|116561.05|93166.86|22220.87|115387.73|96005.31|24277.63|120282.94|91980.91|22321.71|114302.62|28890.51|2065.20|30955.71|22981.81|1502.35|24484.16|17697.25|1088.15|18785.40|13706.97|787.08|14494.05|11396.16|607.14|12003.30|10081.17|500.75|10581.92|9347.93|448.18|9796.11|9121.47|425.31|9546.78|8990.01|411.60|9401.61|8968.84|408.21|9377.05|
25/09/18|13:59:58|1359974332|3241822693|181757304165|99.25|110056718|415074980|2082695937|94.74|173708394057|797028660|381023821|30795398872|297327103|177246674|105023152|244539115|19126512|0|0|0|0|0|0|0|0|0|0|861840.24|149487.20|1227|3960|2970529|5990074|315559996442|0|0|5685|32878207|40368797|262466702|242901251|984770306|41|1240581297|555|572|P-2|122|256|65820864|313806|209.75|3:53|1023947|337078|78894|7.70|L-2|55|256|2728646653|118397028|596688|23.0|198.4|OLDRSAM|2728642910|238582317216|315000|2114|21710839808|3931434|1369064|2|642|43|7|412060|0|1798078511|-2106006171|1|45|100000|0|63659.52|11170.01|74829.53|44357.66|8092.32|52449.98|98695.57|25597.27|124292.84|94753.14|21832.15|116585.29|93185.16|22229.98|115415.14|96019.38|24285.08|120304.46|91995.22|22327.03|114322.25|28910.00|2067.01|30977.01|22997.04|1503.76|24500.80|17708.80|1089.18|18797.98|13715.70|787.72|14503.42|11402.23|607.64|12009.87|10085.18|501.09|10586.27|9350.71|448.41|9799.12|9124.04|425.50|9549.54|8992.34|411.76|9404.10|8970.67|408.39|9379.06|
25/09/18|14:00:54|1360781324|3243472148|181806397050|99.25|110081395|415178689|2082971509|94.74|173760020063|797081038|381061426|30803985835|297366352|177284845|105035176|244582473|19126577|0|0|0|0|0|0|0|0|0|0|862077.15|149540.84|1228|3963|2971378|5991004|315631127880|0|0|5693|32884182|40383672|262701918|243044038|985268003|41|1241318120|555|595|P-2|136|256|65853225|313935|209.77|3:53|1023947|370975|13201|1.29|L-1|152|256|2729042370|118416390|596795|23.0|198.4|OLDRSAM|2729038626|238622008452|315000|1194|21710839808|3922693|1377805|1|638|43|10|412081|0|1798390073|-2105553908|1|21|100000|0|63677.28|11175.02|74852.30|44373.81|8096.99|52470.80|98712.09|25602.68|124314.77|94770.53|21837.79|116608.32|93201.73|22238.15|115439.88|96033.99|24292.36|120326.35|92011.16|22331.77|114342.93|28928.19|2069.13|30997.32|23011.92|1505.42|24517.34|17720.21|1090.38|18810.59|13723.96|788.69|14512.65|11408.43|608.27|12016.70|10089.63|501.58|10591.21|9354.77|448.80|9803.57|9128.08|425.86|9553.94|8995.81|412.11|9407.92|8974.32|408.73|9383.05|
25/09/18|14:01:50|1361479449|3244912418|181849622468|99.25|110103792|415255521|2083222259|94.74|173803716236|797136195|381092353|30811163962|297398058|177311950|105048406|244628200|19126578|0|0|0|0|0|0|0|0|0|0|862272.98|149590.03|1228|3963|2972071|5992002|315695504792|0|0|5693|32888653|40389015|262899555|243920844|985687360|41|1241937562|555|585|P-2|18|256|65872261|314012|209.78|3:53|1023947|388607|30715|3.00|L-3|146|256|2729417755|118432496|596875|23.0|198.4|OLDRSAM|2729414011|238654259024|315000|2582|21710839808|3923501|1376997|1|642|43|8|412102|0|1798680148|-2105141362|1|32|100000|0|63693.21|11180.21|74873.42|44388.10|8101.64|52489.74|98726.61|25607.83|124334.44|94786.35|21843.70|116630.05|93219.35|22246.97|115466.32|96047.49|24298.98|120346.47|92024.35|22336.27|114360.62|28946.53|2070.92|31017.45|23026.48|1506.77|24533.25|17729.69|1091.38|18821.07|13731.17|789.35|14520.52|11412.81|608.73|12021.54|10092.74|501.87|10594.61|9357.21|448.97|9806.18|9130.37|426.04|9556.41|8997.43|412.25|9409.68|8976.64|408.89|9385.53|
25/09/18|14:02:45|1362073110|3246152934|181888257125|99.25|110120911|415318298|2083460045|94.74|173842640645|797189130|381121360|30819198831|297427729|177340129|105060786|244672837|19126582|0|0|0|0|0|0|0|0|0|0|862427.81|149622.84|1228|3963|2972533|5992997|315751548688|0|0|5693|32892976|40394446|262977641|243932616|986147471|41|1242476409|555|575|P-1|104|256|65886397|314071|209.78|3:53|1023947|402789|44983|4.39|L-2|149|256|2729777738|118447811|596952|23.0|198.4|OLDRSAM|2729773994|238685415124|315000|2129|21710839808|3927580|1372918|1|640|43|8|412118|0|1798949585|-2104825349|1|40|100000|0|63705.39|11183.74|74889.13|44397.98|8104.64|52502.62|98737.62|25611.35|124348.97|94798.47|21847.61|116646.08|93236.00|22253.80|115489.80|96060.53|24304.06|120364.59|92034.56|22339.21|114373.77|28957.50|2071.76|31029.26|23035.84|1507.33|24543.17|17736.77|1091.81|18828.58|13735.00|789.64|14524.64|11415.34|608.94|12024.28|10095.11|501.99|10597.10|9359.99|449.08|9809.07|9132.38|426.13|9558.51|8999.07|412.35|9411.42|8978.80|408.99|9387.79|
25/09/18|14:03:41|1362601243|3247240270|181923937972|99.25|110131623|415364647|2083650252|94.74|173877385506|797233715|381143057|30827514164|297446641|177362504|105074004|244711928|19126598|0|0|0|0|0|0|0|0|0|0|862568.65|149648.74|1228|3963|2973171|5993310|315797045215|0|0|5693|32894552|40397009|262983007|243932715|986647875|41|1242973992|555|584|P-1|148|256|65898263|314119|209.79|3:53|1023947|415245|57483|5.61|L-1|72|256|2730067328|118459364|597007|23.0|198.4|OLDRSAM|2730063584|238708383012|315000|4706|21710839808|3928265|1372233|0|642|43|11|412136|0|1799172728|-2104593705|1|39|100000|0|63715.30|11186.68|74901.98|44405.96|8107.07|52513.03|98746.20|25613.97|124360.17|94806.11|21849.98|116656.09|93252.63|22260.71|115513.34|96071.77|24308.32|120380.09|92043.31|22341.32|114384.63|28967.67|2072.16|31039.83|23045.05|1507.67|24552.72|17743.51|1092.00|18835.51|13740.10|789.76|14529.86|11419.21|609.01|12028.22|10097.47|502.06|10599.53|9362.12|449.12|9811.24|9134.22|426.22|9560.44|9000.06|412.40|9412.46|8981.04|409.06|9390.10|
25/09/18|14:04:36|1363158022|3248383258|181962815891|99.25|110146035|415421152|2083903039|94.74|173915360447|797293433|381173446|30836560894|297476551|177392972|105086897|244763205|19126608|0|0|0|0|0|0|0|0|0|0|862713.61|149677.30|1228|3963|2973982|5993953|315849839962|0|0|5693|32897003|40400598|262988712|243932745|987177800|41|1243509065|554|571|P-1|4|256|65911112|314170|209.79|3:53|1023947|427838|69932|6.83|L-1|35|256|2730454629|118475674|597086|23.0|198.4|OLDRSAM|2730450885|238741092376|315000|62|21710839808|3927806|1372692|0|641|43|9|412161|0|1799410767|-2104346341|1|44|100000|0|63725.23|11189.74|74914.97|44413.34|8109.65|52522.99|98754.90|25616.74|124371.64|94815.10|21852.74|116667.84|93269.55|22268.24|115537.79|96082.97|24312.77|120395.74|92051.81|22343.75|114395.56|28977.07|2072.67|31049.74|23052.47|1507.98|24560.45|17750.10|1092.31|18842.41|13745.11|789.95|14535.06|11421.40|609.14|12030.54|10099.75|502.13|10601.88|9364.31|449.22|9813.53|9135.88|426.29|9562.17|9002.73|412.49|9415.22|8983.40|409.15|9392.55|
25/09/18|14:05:32|1363633782|3249407746|181994493521|99.25|110162362|415475754|2084099716|94.74|173946472029|797336665|381196630|30843872392|297499804|177415499|105097756|244800346|19126614|0|0|0|0|0|0|0|0|0|0|862854.74|149705.37|1228|3963|2974335|5994578|315892843406|0|0|5693|32899674|40404820|262993979|243932769|987610808|41|1243937026|555|572|P-2|96|256|65920694|314212|209.80|3:53|1023947|440278|2646|0.26|L-3|200|256|2730748905|118487960|597151|23.0|198.4|OLDRSAM|2730745161|238766155840|315000|3013|21710839808|3929865|1370633|0|643|43|9|412184|0|1799662061|-2104086334|1|0|100000|0|63735.64|11192.68|74928.32|44421.80|8112.08|52533.88|98765.02|25619.61|124384.63|94824.63|21855.75|116680.38|93286.41|22275.09|115561.50|96094.41|24316.92|120411.33|92062.68|22346.52|114409.20|28985.67|2073.25|31058.92|23059.21|1508.33|24567.54|17754.75|1092.59|18847.34|13748.19|790.15|14538.34|11424.40|609.26|12033.66|10102.99|502.22|10605.21|9366.30|449.30|9815.60|9138.19|426.38|9564.57|9005.63|412.58|9418.21|8984.97|409.22|9394.19|
25/09/18|14:06:28|1364154126|3250484792|182029604302|99.25|110182823|415560757|2084351543|94.74|173980968511|797388810|381243065|30851690188|297531378|177441451|105111853|244845255|19126616|0|0|0|0|0|0|0|0|0|0|862998.25|149734.43|1229|3966|2974815|5995425|315940688663|0|0|5700|32903974|40410519|263011692|243935139|988070062|41|1244409089|555|582|P-1|24|256|65945355|314313|209.81|3:53|1023947|462167|24463|2.39|L-1|122|256|2731123551|118504135|597241|23.0|198.4|OLDRSAM|2731119806|238798630020|315000|4477|21710839808|3930027|1370471|1|639|43|8|412208|0|1799941837|-2103787056|1|20|100000|0|63745.80|11195.63|74941.43|44430.00|8114.46|52544.46|98775.63|25622.59|124398.22|94835.25|21859.00|116694.25|93302.23|22281.85|115584.08|96106.82|24321.58|120428.40|92073.40|22349.47|114422.87|28994.20|2073.82|31068.02|23066.75|1508.78|24575.53|17760.26|1092.87|18853.13|13751.62|790.35|14541.97|11427.71|609.41|12037.12|10105.68|502.33|10608.01|9368.04|449.41|9817.45|9139.84|426.47|9566.31|9007.26|412.68|9419.94|8987.35|409.34|9396.69|
25/09/18|14:07:23|1364802443|3251840912|182070893115|99.25|110206369|415634850|2084627714|94.74|174022618205|797449077|381282046|30859825021|297568253|177472222|105124828|244894692|19126639|0|0|0|0|0|0|0|0|0|0|863193.60|149777.42|1229|3966|2975666|5996714|316001100296|0|0|5700|32909414|40416884|263126907|243953663|988563260|41|1245023732|555|572|P-1|78|256|65958953|314377|209.81|3:53|1023947|475167|37517|3.66|L-1|242|256|2731536986|118522268|597332|23.0|198.4|OLDRSAM|2731533241|238835214848|315000|2354|21710839808|3932631|1367867|0|641|43|8|412224|0|1800259569|-2103390779|1|37|100000|0|63759.98|11199.85|74959.83|44441.54|8118.12|52559.66|98788.46|25627.00|124415.46|94851.88|21864.36|116716.24|93321.31|22290.23|115611.54|96121.77|24327.77|120449.54|92086.13|22353.84|114439.97|29008.86|2075.02|31083.88|23077.53|1509.65|24587.18|17768.87|1093.56|18862.43|13759.90|790.81|14550.71|11432.27|609.69|12041.96|10109.30|502.51|10611.81|9371.00|449.60|9820.60|9142.55|426.61|9569.16|9010.09|412.85|9422.94|8989.73|409.47|9399.20|
25/09/18|14:08:19|1365623240|3253574444|182120025035|99.25|110222377|415697928|2084834357|94.74|174072978938|797494149|381318678|30868278425|297591964|177496927|105137087|244934821|19126645|0|0|0|0|0|0|0|0|0|0|863382.50|149823.66|1229|3966|2976418|5997480|316072931730|0|0|5700|32913082|40421278|263371456|243993555|989072952|41|1245792019|555|580|P-1|0|256|65974829|314441|209.82|3:53|1023947|491889|54161|5.29|L-1|253|256|2731849948|118535293|597394|23.0|198.4|OLDRSAM|2731846203|238861632260|315000|66|21710839808|3927556|1372942|1|643|43|8|412239|0|1800507660|-2102995468|1|43|100000|0|63774.87|11204.94|74979.81|44454.67|8122.73|52577.40|98801.68|25632.27|124433.95|94867.19|21870.52|116737.71|93339.78|22298.93|115638.71|96133.86|24333.61|120467.47|92095.19|22357.47|114452.66|29025.94|2076.46|31102.40|23090.54|1510.87|24601.41|17779.08|1094.36|18873.44|13766.75|791.35|14558.10|11435.75|610.01|12045.76|10112.97|502.76|10615.73|9373.59|449.79|9823.38|9145.08|426.75|9571.83|9012.49|412.99|9425.48|8991.50|409.61|9401.11|
25/09/18|14:09:14|1366359430|3255076950|182165419461|99.25|110238052|415758300|2085045320|94.74|174118961853|797539430|381342831|30875615657|297615999|177521251|105150029|244975757|19126659|0|0|0|0|0|0|0|0|0|0|863581.47|149875.73|1229|3966|2976843|5998066|316139099851|0|0|5700|32916285|40425264|263601275|245450343|989493685|41|1246441920|555|581|P-2|146|256|65990884|314505|209.82|3:53|1023947|509914|72332|7.06|L-1|3|256|2732169430|118548909|597463|23.0|198.4|OLDRSAM|2732165685|238888404592|315000|0|21710839808|3928781|1371717|1|643|42|11|412247|0|1800778141|-2102580582|1|49|100000|0|63791.62|11210.69|75002.31|44469.81|8128.07|52597.88|98816.90|25638.49|124455.39|94881.35|21876.50|116757.85|93358.39|22308.25|115666.64|96147.81|24340.20|120488.01|92105.61|22361.42|114467.03|29043.98|2078.46|31122.44|23104.65|1512.31|24616.96|17789.51|1095.40|18884.91|13774.20|792.02|14566.22|11440.18|610.47|12050.65|10116.47|503.02|10619.49|9375.86|449.98|9825.84|9148.05|426.95|9575.00|9015.04|413.17|9428.21|8993.57|409.77|9403.34|
25/09/18|14:10:10|1367109330|3256621944|182211701158|99.25|110256340|415830469|2085352786|94.74|174166724011|797615168|381381418|30883363383|297656319|177549481|105164522|245025567|19126659|0|0|0|0|0|0|0|0|0|0|863775.10|149926.10|1229|3966|2977590|5999514|316210423001|0|0|5700|32919936|40431090|263823890|245741610|989932582|41|1247110412|555|573|P-2|30|256|66010260|314581|209.84|3:53|1023947|526730|89032|8.69|L-1|180|256|2732614634|118567226|597556|23.0|198.4|OLDRSAM|2732610889|238925612812|315000|1800|21710839808|3933601|1366897|0|642|43|9|412262|0|1801076496|-2102150775|1|52|100000|0|63808.04|11216.22|75024.26|44483.89|8132.80|52616.69|98831.82|25644.67|124476.49|94896.34|21882.66|116779.00|93377.32|22317.78|115695.10|96161.23|24346.85|120508.08|92116.29|22365.34|114481.63|29060.63|2080.17|31140.80|23118.22|1513.67|24631.89|17798.92|1096.42|18895.34|13780.75|792.68|14573.43|11445.21|610.91|12056.12|10120.13|503.31|10623.44|9378.56|450.22|9828.78|9150.17|427.15|9577.32|9017.59|413.34|9430.93|8995.87|409.91|9405.78|
25/09/18|14:11:06|1367730274|3257866490|182251599966|99.25|110272766|415901771|2085564307|94.73|174206537830|797662629|381407958|30891720930|297682847|177575439|105174698|245066867|19126664|0|0|0|0|0|0|0|0|0|0|863938.64|149960.66|1230|3969|2978306|6000290|316264197690|0|0|5702|32923552|40436221|263901359|245753893|990446547|41|1247695116|555|572|P-2|18|256|66032488|314674|209.84|3:53|1023947|550130|19004|1.86|L-2|205|256|2732938344|118580972|597633|23.0|198.4|OLDRSAM|2732934598|238953475380|315000|1341|21710839808|3936752|1363746|1|643|43|7|412273|0|1801346162|-2101831826|1|29|100000|0|63819.81|11219.72|75039.53|44494.13|8136.07|52630.20|98844.60|25649.02|124493.62|94906.20|21885.97|116792.17|93395.08|22325.43|115720.51|96173.35|24352.02|120525.37|92125.22|22367.92|114493.14|29073.34|2081.05|31154.39|23129.03|1514.19|24643.22|17805.31|1096.76|18902.07|13785.28|792.95|14578.23|11449.46|611.10|12060.56|10123.23|503.42|10626.65|9380.04|450.30|9830.34|9151.53|427.24|9578.77|9019.91|413.44|9433.35|8997.70|409.98|9407.68|
25/09/18|14:12:01|1368305718|3259079092|182291159324|99.25|110292902|415971588|2085818430|94.73|174245294026|797718079|381438185|30900917821|297714400|177604206|105188310|245113951|19126664|0|0|0|0|0|0|0|0|0|0|864090.47|149988.53|1230|3969|2979125|6001192|316316582267|0|0|5702|32928039|40441533|263906889|245753930|990990816|41|1248237833|554|574|P-2|18|256|66046658|314733|209.85|3:53|1023947|563624|32498|3.17|L-3|228|256|2733320028|118597374|597718|23.0|198.4|OLDRSAM|2733316282|238986461424|315000|2460|21710839808|3939082|1361416|1|640|43|6|412284|0|1801626263|-2101542568|1|37|100000|0|63831.02|11222.70|75053.72|44501.92|8138.35|52640.27|98857.41|25652.78|124510.19|94915.74|21888.71|116804.45|93412.92|22332.39|115745.31|96185.29|24356.22|120541.51|92133.19|22370.08|114503.27|29082.90|2081.52|31164.42|23136.07|1514.50|24650.57|17810.74|1097.02|18907.76|13789.39|793.08|14582.47|11452.43|611.22|12063.65|10125.03|503.52|10628.55|9382.93|450.39|9833.32|9154.46|427.32|9581.78|9021.71|413.49|9435.20|8999.83|410.06|9409.89|
25/09/18|14:12:57|1368807760|3260122426|182325316014|99.25|110309996|416025306|2086051861|94.73|174278959268|797768858|381465903|30908876144|297741846|177630877|105201842|245159129|19126664|0|0|0|0|0|0|0|0|0|0|864228.10|150015.76|1230|3969|2979624|6001793|316362832773|0|0|5702|32931748|40445794|263912100|245754025|991449547|41|1248699168|554|576|P-1|172|256|66054595|314769|209.85|3:53|1023947|571833|40861|3.99|L-1|59|256|2733674236|118612045|597791|23.0|198.4|OLDRSAM|2733670490|239016136908|315000|2131|21710839808|3938732|1361766|0|639|43|8|412295|0|1801900467|-2101259404|1|38|100000|0|63840.96|11225.36|75066.32|44509.87|8140.74|52650.61|98869.26|25655.92|124525.18|94924.13|21891.21|116815.34|93428.98|22339.05|115768.03|96197.89|24361.35|120559.24|92140.16|22371.96|114512.12|29090.91|2081.97|31172.88|23142.72|1514.83|24657.55|17815.07|1097.24|18912.31|13792.41|793.25|14585.66|11454.72|611.34|12066.06|10126.65|503.62|10630.27|9385.23|450.47|9835.70|9155.70|427.39|9583.09|9024.20|413.60|9437.80|9001.63|410.15|9411.78|
25/09/18|14:13:52|1369327729|3261206842|182365426839|99.25|110331716|416102405|2086305014|94.73|174318471109|797824721|381495854|30918210217|297772877|177656411|105216074|245202982|19126664|0|0|0|0|0|0|0|0|0|0|864387.36|150045.05|1230|3969|2980120|6002734|316413064145|0|0|5702|32936147|40450822|263917141|245754180|991921185|41|1249168083|554|576|P-1|48|256|66068425|314829|209.85|3:53|1023947|585265|54169|5.29|L-2|184|256|2734045337|118628066|597869|23.0|198.4|OLDRSAM|2734041591|239048242540|315000|3408|21710839808|3938222|1362276|1|641|43|9|412308|0|1802181003|-2100970435|1|40|100000|0|63853.08|11228.32|75081.40|44518.99|8143.14|52662.13|98881.85|25659.54|124541.39|94935.19|21894.37|116829.56|93446.95|22346.19|115793.14|96210.88|24365.80|120576.68|92149.44|22374.33|114523.77|29101.88|2082.52|31184.40|23150.23|1515.31|24665.54|17821.85|1097.56|18919.41|13795.88|793.41|14589.29|11458.13|611.45|12069.58|10128.62|503.73|10632.35|9387.67|450.56|9838.23|9157.30|427.47|9584.77|9025.91|413.68|9439.59|9004.03|410.23|9414.26|
25/09/18|14:14:48|1369860202|3262331244|182401304497|99.25|110347133|416156106|2086552689|94.73|174353707254|797882998|381543081|30926620855|297802258|177686407|105229330|245252006|19126684|0|0|0|0|0|0|0|0|0|0|864532.01|150072.73|1230|3969|2980759|6003346|316460798371|0|0|5702|32939440|40455851|263922356|245754318|992428338|41|1249675451|554|575|P-1|30|256|66078378|314872|209.86|3:53|1023947|595228|64114|6.26|L-1|32|256|2734422441|118643924|597945|23.0|198.4|OLDRSAM|2734418695|239080089396|315000|4366|21710839808|3940603|1359895|2|642|43|9|412317|0|1802444804|-2100697599|1|42|100000|0|63862.91|11231.08|75093.99|44526.35|8145.36|52671.71|98891.23|25662.40|124553.63|94946.78|21898.00|116844.78|93462.51|22352.69|115815.20|96222.19|24370.19|120592.38|92157.43|22376.65|114534.08|29110.90|2083.01|31193.91|23158.30|1515.66|24673.96|17826.83|1097.76|18924.59|13800.08|793.60|14593.68|11462.34|611.59|12073.93|10131.20|503.82|10635.02|9389.42|450.65|9840.07|9158.69|427.52|9586.21|9028.44|413.77|9442.21|9005.60|410.29|9415.89|
25/09/18|14:15:43|1370495257|3263608633|182442878067|99.25|110373169|416263106|2086863958|94.73|174396238705|797933250|381580232|30935307187|297849251|177730708|105241151|245300322|19126821|0|0|0|0|0|0|0|0|0|0|864758.98|150120.81|1231|3972|2981608|6004345|316517985887|0|0|5710|32945688|40472573|264016338|245769090|992926527|41|1250270812|555|586|P-1|28|256|66106965|314989|209.87|3:53|1023947|625483|11217|1.10|L-1|17|256|2734873056|118667792|598072|23.0|198.4|OLDRSAM|2734869309|239128238044|315000|2949|21710839808|3947113|1353385|1|641|43|6|412344|0|1802777273|-2100300430|1|26|100000|0|63879.72|11235.22|75114.94|44540.32|8149.02|52689.34|98907.86|25667.70|124575.56|94963.56|21903.12|116866.68|93480.21|22359.99|115840.20|96242.18|24378.15|120620.33|92173.78|22381.34|114555.12|29124.72|2084.47|31209.19|23169.37|1516.80|24686.17|17835.68|1098.66|18934.34|13807.80|794.30|14602.10|11468.46|612.10|12080.56|10135.82|504.20|10640.02|9393.23|450.98|9844.21|9161.77|427.83|9589.60|9031.33|414.04|9445.37|9008.09|410.58|9418.67|
25/09/18|14:16:39|1371191560|3265091599|182486004971|99.25|110393970|416335810|2087110563|94.73|174440679959|797981569|381625852|30942668325|297884243|177756359|105252218|245340854|19126821|0|0|0|0|0|0|0|0|0|0|864962.21|150172.67|1231|3972|2982310|6005818|316582001370|0|0|5710|32950716|40479806|264221378|245802776|993345036|41|1250907514|555|578|P-2|22|256|66122582|315054|209.88|3:53|1023947|643660|29388|2.87|L-1|93|256|2735236877|118684390|598155|23.0|198.4|OLDRSAM|2735233130|239161813480|315000|953|21710839808|3947734|1352764|1|640|43|10|412364|0|1803098524|-2099844818|1|35|100000|0|63895.44|11240.26|75135.70|44554.04|8153.71|52707.75|98922.83|25673.31|124596.14|94977.57|21908.98|116886.55|93498.04|22368.35|115866.39|96258.64|24385.57|120644.21|92187.26|22386.33|114573.59|29141.52|2086.31|31227.83|23181.78|1518.25|24700.03|17845.21|1099.74|18944.95|13814.47|795.07|14609.54|11473.66|612.61|12086.27|10139.98|504.58|10644.56|9396.94|451.28|9848.22|9164.39|428.05|9592.44|9033.61|414.28|9447.89|9011.12|410.78|9421.90|
25/09/18|14:17:35|1371958751|3266676569|182537804604|99.25|110411375|416406517|2087379556|94.73|174494085256|798047256|381660169|30951629184|297917705|177784822|105265848|245390108|19126821|0|0|0|0|0|0|0|0|0|0|865174.84|150229.30|1231|3972|2982787|6006614|316656402832|0|0|5710|32954401|40484954|264461185|246128326|993782841|41|1251587179|554|588|P-1|142|256|66142074|315131|209.89|3:53|1023947|660592|46440|4.54|L-2|169|256|2735638387|118701487|598242|23.0|198.4|OLDRSAM|2735634640|239196016404|315000|2341|21710839808|3946866|1353632|0|642|43|9|412374|0|1803371245|-2099429466|1|40|100000|0|63911.94|11246.60|75158.54|44569.13|8159.53|52728.66|98936.75|25679.58|124616.33|94991.48|21915.06|116906.54|93515.00|22377.17|115892.17|96274.09|24393.42|120667.51|92201.62|22391.86|114593.48|29158.97|2088.31|31247.28|23196.89|1519.71|24716.60|17856.33|1100.78|18957.11|13822.18|795.82|14618.00|11479.40|613.09|12092.49|10144.23|504.93|10649.16|9400.14|451.54|9851.68|9168.01|428.28|9596.29|9036.64|414.47|9451.11|9013.40|411.01|9424.41|
25/09/18|14:18:30|1372633282|3268064576|182588972803|99.25|110433755|416488183|2087632961|94.73|174545385585|798098008|381689969|30960369065|297952940|177810208|105278436|245431281|19126826|0|0|0|0|0|0|0|0|0|0|865375.95|150276.41|1231|3972|2983494|6008008|316731818942|0|0|5710|32959849|40491813|264590549|246381982|994284227|41|1252213085|554|574|P-2|12|256|66161688|315209|209.90|3:53|1023947|679320|65038|6.35|L-1|171|256|2736011220|118718571|598323|23.0|198.4|OLDRSAM|2736007473|239230077924|315000|3401|21710839808|3947891|1352607|0|638|43|4|412388|0|1803686086|-2098959987|1|52|100000|0|63926.81|11251.26|75178.07|44581.82|8163.61|52745.43|98950.23|25684.47|124634.70|95004.85|21920.36|116925.21|93535.31|22385.38|115920.69|96290.82|24401.12|120691.94|92214.91|22396.19|114611.10|29174.60|2089.88|31264.48|23209.90|1520.86|24730.76|17866.56|1101.69|18968.25|13829.39|796.42|14625.81|11484.90|613.47|12098.37|10148.00|505.24|10653.24|9402.82|451.76|9854.58|9171.20|428.47|9599.67|9039.92|414.66|9454.58|9015.10|411.21|9426.31|
